Price,Close,High,Low,Open,Volume
Ticker,0050.TW,0050.TW,0050.TW,0050.TW,0050.TW
Date,,,,,
2022-06-09,31.195755004882812,31.22005224828285,31.013538654718484,31.147164225321582,7709100
2022-06-10,30.879913330078125,30.952801357995185,30.709843736431047,30.807027155780613,16998412
2022-06-13,30.017412185668945,30.187481764018482,29.9931149428024,30.15103775333804,67467100
2022-06-14,29.968822479248047,30.017415116105592,29.665125449961746,29.786604261676267,47559120
2022-06-15,29.82304573059082,30.029559322156164,29.79875034104538,29.883785131264123,35393308
2022-06-16,29.76230812072754,30.36970216400769,29.70156871639952,30.151039937702933,51071688
2022-06-17,29.361425399780273,29.51934820948493,29.252095221933637,29.397869410268946,78686220
2022-06-20,29.094173431396484,29.385721818280032,29.033434029660793,29.373575050104556,42257108
2022-06-21,29.68941879272461,29.68941879272461,29.239947591122643,29.38572178439633,25930500
2022-06-22,29.033435821533203,29.56794184834792,28.996991807518665,29.56794184834792,60435976
2022-06-23,28.644702911376953,29.106322746284402,28.486780092379735,29.106322746284402,67491772
2022-06-24,28.705442428588867,28.984844055060073,28.65684979367851,28.826921235435524,43073528
2022-06-27,29.38572120666504,29.507200007608045,29.10632144739165,29.10632144739165,66723816
2022-06-28,29.106321334838867,29.34927893578537,28.972693912870533,29.34927893578537,43233840
2022-06-29,28.86336326599121,29.04558146374717,28.790475245441083,28.839066023394928,25087984
2022-06-30,28.134490966796875,28.62040616930722,28.061602944972563,28.59610892628619,81720980
2022-07-01,27.1019229888916,28.098048850480737,27.01688633982292,28.098048850480737,138878240
2022-07-04,26.834667205810547,27.259843022086706,26.725337023073028,27.02903403469886,105770848
2022-07-05,26.96829605102539,27.442062672636123,26.48238080686277,27.344881106699244,64857832
2022-07-06,26.44593620300293,26.980444071832412,26.348752785613975,26.968295449551476,62447924
2022-07-07,27.23554801940918,27.247696641494855,26.373049606291197,26.5917099748775,53732760
2022-07-08,27.514949798583984,27.67287261848298,27.284140806622027,27.52709842073756,40711428
2022-07-11,27.271991729736328,27.62427952288202,27.17480831498665,27.612132754550473,30291812
2022-07-12,26.616004943847656,26.95614408973686,26.518821536328172,26.95614408973686,44533776
2022-07-13,27.563539505004883,27.612132138104613,27.357025911784433,27.454209324364474,99299588
2022-07-14,27.697168350219727,27.757907754496525,27.16266233403171,27.381322706532572,59001712
2022-07-15,28.061603546142578,28.09804755783548,27.636427734837387,27.842941329604592,74221248
2022-07-18,27.745759963989258,27.903682790567235,27.68502055789154,27.85509200713689,88829376
2022-07-19,27.77005386352539,27.855088651093098,27.59998243477063,27.685017222338338,53005460
2022-07-20,27.952272415161133,28.23167217020367,27.867235772893192,28.1466373815551,67345152
2022-07-21,28.268117904663086,28.268117904663086,27.940125497804065,28.037308913737714,35213080
2022-07-22,28.37744903564453,28.474630594852403,28.255970233015265,28.32885640242117,62459656
2022-07-25,28.353153228759766,28.413892633151814,28.183083637909842,28.255971664628106,42173440
2022-07-26,28.098047256469727,28.328856238683514,28.013012465844618,28.328856238683514,50495728
2022-07-27,28.353153228759766,28.353153228759766,27.976570033700785,28.06160482912575,31668200
2022-07-28,28.40174674987793,28.656851144105772,28.40174674987793,28.63255575231544,33228832
2022-07-29,28.66899871826172,28.790477526389946,28.583963923295858,28.70544273142409,32121328
2022-08-01,28.58396339416504,28.693293578008777,28.474631356701824,28.693293578008777,38018536
2022-08-02,28.12874412536621,28.372177646633766,28.019197926445585,28.372177646633766,70777800
2022-08-03,28.29914665222168,28.29914665222168,28.116571512529926,28.15308691191835,31360808
2022-08-04,28.372177124023438,28.433035503219326,28.043540390565365,28.32348930631652,27397668
2022-08-05,29.09030532836914,29.09030532836914,28.700812071991674,28.725155052280826,37238236
2022-08-08,29.029447555541992,29.029447555541992,28.798186452087723,28.968589174922407,34765628
2022-08-09,29.005102157592773,29.090303511909827,28.725153258622257,28.822527030948986,31536632
2022-08-10,28.7008113861084,28.77384032523063,28.603437610028454,28.725154365815808,28891416
2022-08-11,29.224193572998047,29.32156549104654,29.11464737931806,29.163335195592595,42912384
2022-08-12,29.406770706176758,29.455456668513804,29.285053943083724,29.34591232463024,33697348
2022-08-15,29.67454719543457,29.723233157741927,29.516315032060042,29.5650009943674,38189448
2022-08-16,29.723230361938477,29.77191817691661,29.674544404210582,29.698887383074528,39489064
2022-08-17,29.73540496826172,29.771920367869974,29.650203607342707,29.723232549308843,55419464
2022-08-18,29.54065704345703,29.56500002381158,29.44328326478848,29.55282946225948,21088012
2022-08-19,29.589344024658203,29.698888361781048,29.431111870952755,29.516313228409444,16104076
2022-08-22,29.224193572998047,29.272879532022294,29.15116277721139,29.212021154616842,20028000
2022-08-23,28.773839950561523,28.96858750018557,28.773839950561523,28.85904316430347,41302508
2022-08-24,28.7008113861084,28.956415458911664,28.63995300821472,28.919901917975697,28253912
2022-08-25,28.96858787536621,29.078132212667054,28.834698701109353,28.84687111958736,19574876
2022-08-26,29.114646911621094,29.236363664476745,29.07813151431435,29.17550528804892,39838948
2022-08-29,28.372177124023438,28.469549044936585,28.238287946892346,28.299146326088234,63102952
2022-08-30,28.420862197875977,28.530406534111147,28.28697302492163,28.372176238938188,48621412
2022-08-31,28.62778091430664,28.62778091430664,28.189601702854436,28.22611524420438,28183656
2022-09-01,28.031370162963867,28.140914503921135,27.933996383640537,28.116571523402897,84246316
2022-09-02,27.727079391479492,28.019198884084457,27.714906972099936,28.019198884084457,55976232
2022-09-05,27.787935256958008,27.93399499003099,27.678389064215565,27.77576283868098,35512716
2022-09-06,27.970510482788086,28.092227236971453,27.81227833089965,27.946167503401465,25904464
2022-09-07,27.31324005126953,27.54450300835113,27.288897070853142,27.532330589517755,61955568
2022-09-08,27.50798797607422,27.52016039506998,27.361928234376997,27.52016039506998,28468684
2022-09-12,28.092227935791016,28.15308631439661,27.994854158572007,28.067884955798846,30181272
2022-09-13,28.2382869720459,28.335660746847836,28.17742859495097,28.262629951433812,18161944
2022-09-14,27.66621971130371,27.739248652404058,27.45930159231053,27.520159971852664,43782264
2022-09-15,27.71490478515625,27.812278560757758,27.556672631960087,27.62970342797379,14736400
2022-09-16,27.398441314697266,27.471470250738417,27.33758293937119,27.42278429337765,51803628
2022-09-19,27.27672576904297,27.495814444095277,27.240210370784148,27.495814444095277,28709272
2022-09-20,27.520158767700195,27.544501747001846,27.325411218786464,27.398442013941683,23028824
2022-09-21,27.288896560668945,27.45930113489856,27.2158676207851,27.45930113489856,44046172
2022-09-22,26.960262298583984,26.960262298583984,26.655970399051434,26.875060938164943,59646724
2022-09-23,26.704654693603516,26.862886842936224,26.619453338501366,26.838543863942785,58395944
2022-09-26,26.205617904663086,26.302991680788345,26.083901148819088,26.302991680788345,79683304
2022-09-27,26.16910171508789,26.27864604913467,26.047384962924692,26.24213250928591,35851112
2022-09-28,25.621376037597656,26.20561681275539,25.621376037597656,26.19344439477806,75593876
2022-09-29,25.536176681518555,25.913497524085454,25.463145882440898,25.913497524085454,41608432
2022-09-30,25.183197021484375,25.292743220358265,25.07365267986086,25.14668347911012,50705712
2022-10-03,24.878904342651367,25.219711633081587,24.84239080141803,24.95193513961867,43969468
2022-10-04,25.51183319091797,25.51183319091797,25.341428615560016,25.450974811986626,30114732
2022-10-05,26.108243942260742,26.254303676781376,25.88915341185465,25.925668809797383,42787184
2022-10-06,26.29081916809082,26.29081916809082,26.169102412682992,26.24213320882781,33828044
2022-10-07,25.852636337280273,26.144757644626765,25.828293359313943,26.144757644626765,34802512
2022-10-11,24.51375389099121,24.86673359738849,24.46506793154001,24.830218199174936,125921740
2022-10-12,24.392038345336914,24.513755107254266,24.233808040644675,24.44072616445409,53397184
2022-10-13,24.099916458129883,24.477239125374425,24.099916458129883,24.477239125374425,83371040
2022-10-14,24.793703079223633,24.903249275093742,24.61112794335711,24.76936009922483,45731032
2022-10-17,24.331178665161133,24.3676940632366,24.112089991208943,24.331178665161133,78771904
2022-10-18,24.611127853393555,24.720674048863227,24.331178941304817,24.70850163028316,25608136
2022-10-19,24.28249168395996,24.586783559698805,24.23380572674183,24.53809760248068,62496316
2022-10-20,24.148605346679688,24.209463728961897,23.69825368924144,23.90517181755086,75939888
2022-10-21,24.07557487487793,24.306835969978373,24.026887057790777,24.172948651801917,48662404
2022-10-24,24.002544403076172,24.53809925478903,24.002544403076172,24.525926836039744,67982140
2022-10-25,23.540019989013672,24.002544035651287,23.491334029262475,24.002544035651287,80259668
2022-10-26,23.759111404418945,23.856485184786518,23.49133490134591,23.576536262698642,43837832
2022-10-27,24.099916458129883,24.185117811531814,23.97819970834135,23.97819970834135,32068688
2022-10-28,23.795625686645508,24.002543799427148,23.673908931215095,24.002543799427148,45962880
2022-10-31,24.112091064453125,24.18512000660432,23.88082810451506,24.063403245768615,40352320
2022-11-01,24.2459774017334,24.331178759405972,24.05123170666042,24.063402267899185,32777216
2022-11-02,24.343351364135742,24.35552378271794,24.197291627400993,24.245977587229138,28021220
2022-11-03,24.026887893676758,24.0634032934499,23.941686532373016,23.978201932146156,54132456
2022-11-04,24.06340217590332,24.08774515553809,23.73476730770819,23.880827042767105,25730140
2022-11-07,24.47723960876465,24.550268545729857,24.23380610438012,24.29466448047625,48426144
2022-11-08,24.732845306396484,24.818046667104348,24.647643945688625,24.696329906878724,41625688
2022-11-09,25.43880271911621,25.43880271911621,24.964108100272078,24.964108100272078,75645316
2022-11-10,25.195369720458984,25.280571082363117,25.122338920398075,25.183197301365368,58931616
2022-11-11,26.53425407409668,26.53425407409668,26.242134588658157,26.42470973136983,137249556
2022-11-14,26.777685165405273,26.875058937456792,26.631625435953108,26.728999208004627,72667064
2022-11-15,27.921823501586914,27.982681880498177,27.069806196829244,27.069806196829244,135373028
2022-11-16,27.873138427734375,28.177430331967283,27.714906266083187,27.99485518942754,94684964
2022-11-17,27.88530921936035,27.909652198828198,27.471471139405793,27.73924762805269,53409672
2022-11-18,27.812278747558594,28.20177199533036,27.763592788055988,27.970510901817523,42624300
2022-11-21,27.71490478515625,27.909652336359265,27.678389387149398,27.83662154034556,34742276
2022-11-22,27.946168899536133,27.994854860741622,27.5201602386118,27.605361599346594,22178072
2022-11-23,28.140913009643555,28.21394380457072,28.007025695277438,28.153085427881503,31755848
2022-11-24,28.40869140625,28.445206806169423,28.213945702097064,28.23828868295988,60955344
2022-11-25,28.40869140625,28.469549787032243,28.32349004460494,28.396520844443785,64081944
2022-11-28,27.83662223815918,28.06788519316639,27.72707789864284,27.897480617279445,60178952
2022-11-29,28.092227935791016,28.092227935791016,27.532330109719446,27.714905245536222,42685868
2022-11-30,28.323488235473633,28.33566065375274,27.958337974103753,28.019196350998733,37184264
2022-12-01,28.81035614013672,29.090305053946942,28.725154781303257,29.017274256518075,98737356
2022-12-02,28.554752349853516,28.71298265045153,28.481721551692626,28.554752349853516,29920608
2022-12-05,28.591264724731445,28.84687065061166,28.530406347831423,28.554751184391648,47951016
2022-12-06,28.067886352539062,28.43303664234356,28.043541514085096,28.43303664234356,39880032
2022-12-07,27.897480010986328,28.20177189997451,27.800106235060053,27.873137031317334,32901556
2022-12-08,27.56884765625,27.77576578818015,27.374100086638997,27.763595225861003,36475576
2022-12-09,27.994855880737305,28.055714263086735,27.73924993196953,27.751422351339592,24947356
2022-12-12,27.727079391479492,27.800108336005515,27.568847225797455,27.800108336005515,33456200
2022-12-13,27.605361938476562,27.873138442897112,27.56884653849867,27.873138442897112,26088568
2022-12-14,27.946168899536133,27.994854860741622,27.751421340213433,27.775764320816176,31534172
2022-12-15,27.970510482788086,28.007025880493153,27.727076974421347,27.824450749218098,31236764
2022-12-16,27.50798797607422,27.581018775548017,27.325412834640098,27.38627121511814,47527104
2022-12-19,27.349754333496094,27.495814067279397,27.26455297689336,27.349754333496094,24526112
2022-12-20,26.85071563720703,27.38626859120156,26.789857262559917,27.301067238145638,49743932
2022-12-21,26.960262298583984,27.118494457790984,26.85071795765241,26.972434717465433,47612612
2022-12-22,27.410614013671875,27.447129413166074,27.203695892871917,27.203695892871917,20092604
2022-12-23,26.948089599609375,27.033292816393192,26.87506065883083,26.948089599609375,23941448
2022-12-26,27.045461654663086,27.06980463337156,26.94808788257897,26.972432718537668,16120680
2022-12-27,27.167179107666016,27.32541125923637,27.118493148990648,27.118493148990648,16508700
2022-12-28,26.777685165405273,26.899401916157117,26.631625435953108,26.899401916157117,48701404
2022-12-29,26.655969619750977,26.68031259955183,26.38819312744098,26.58293882309811,55414224
2022-12-30,26.826374053955078,26.960263237311423,26.826374053955078,26.92374783664602,34572648
2023-01-03,26.960262298583984,26.99677769797796,26.400364460543944,26.680313379563966,59242536
2023-01-04,26.899402618408203,26.972433413665982,26.80202884381459,26.850716659736534,55019412
2023-01-05,27.09415054321289,27.19152246190614,27.00894732848085,27.081978124751085,48283616
2023-01-06,27.21586799621582,27.31323991740415,27.057635838409265,27.069806399932634,46347120
2023-01-09,28.18960189819336,28.18960189819336,27.727077846302382,27.75142082645447,59992304
2023-01-10,28.29914665222168,28.335662051610104,28.177429892427178,28.22611585344483,47897080
2023-01-11,28.323488235473633,28.420862009955655,28.21394389996278,28.396519030647717,62409904
2023-01-12,28.201770782470703,28.384345908629015,28.15308482506191,28.36000292992462,39816908
2023-01-13,28.530406951904297,28.871214241210385,28.469548573715723,28.84687126138502,113933548
2023-01-16,28.74949836730957,28.859044565761753,28.725155386736986,28.74949836730957,110397484
2023-01-17,28.74949836730957,28.810356747366217,28.676469425591815,28.810356747366217,56226344
2023-01-30,29.382423400878906,29.455454195503396,29.212020689755434,29.406768237253907,173329284
2023-01-31,28.798187255859375,29.3580832588363,28.798187255859375,29.3580832588363,86450304
2023-02-01,28.96858787536621,29.078132212667054,28.834698701109353,28.99293085507192,26163640
2023-02-02,29.455453872680664,29.47979685153862,29.27287874537066,29.285051163424757,62178044
2023-02-03,29.455453872680664,29.50413983039657,29.260706327316566,29.44328145462657,38029112
2023-02-06,29.029447555541992,29.236365678198503,29.029447555541992,29.236365678198503,53519476
2023-02-07,28.96858787536621,29.029446253255635,28.859043538065364,28.99293085507192,33203448
2023-02-08,29.4189395904541,29.443282570234413,29.212021476446004,29.236364456226315,35659720
2023-02-09,29.43111228942871,29.455455269440993,29.285052552104688,29.333738512129255,19396980
2023-02-10,29.455453872680664,29.47979685153862,29.358080099998617,29.431110893822712,24871900
2023-02-13,29.394596099853516,29.431111497514568,29.187677989441248,29.38242368154974,15322364
2023-02-14,29.61368751525879,29.65020291401318,29.516313737663854,29.516313737663854,30469028
2023-02-15,28.93207359313965,29.27288089391598,28.919903031442505,29.199850094731634,49084992
2023-02-16,29.285053253173828,29.333739214363913,29.041619732722676,29.041619732722676,44040076
2023-02-17,28.907730102539062,29.04161927959833,28.822528743160596,29.04161927959833,31532096
2023-02-20,28.96858787536621,29.053789232961343,28.74949734351422,28.859043538065364,23364440
2023-02-21,28.9564151763916,28.9929305742216,28.859043258511992,28.968587594751696,17772152
2023-02-22,28.63995361328125,28.664296593502947,28.506064436186406,28.603438214323536,43550488
2023-02-23,29.065963745117188,29.16333752820435,28.712984013582528,28.712984013582528,24790780
2023-02-24,28.91990089416504,29.236363333658705,28.91990089416504,29.187677375967446,21990924
2023-03-01,29.053791046142578,29.07813402736748,28.445207229267996,28.55475343065567,29869272
2023-03-02,29.029447555541992,29.053790536339747,28.798186452087723,29.053790536339747,13924924
2023-03-03,29.053791046142578,29.236366191204954,29.01727564568002,29.163337247530254,12403748
2023-03-06,29.333738327026367,29.431112103711374,29.187678590624017,29.248536968895856,37364848
2023-03-07,29.528486251831055,29.552829231995936,29.260707898266368,29.34591111471895,29874380
2023-03-08,29.285053253173828,29.358082194958953,29.163336492948254,29.333739214363913,24727856
2023-03-09,29.26070785522461,29.40676945049971,29.26070785522461,29.394597031810008,13108684
2023-03-10,28.798187255859375,28.956417564086273,28.725156454177394,28.93207458260909,52548684
2023-03-13,28.91990089416504,28.99292983070193,28.579093618575506,28.71298093085159,74943036
2023-03-14,28.603439331054688,28.712983674954305,28.51823796832716,28.61561175026594,44186128
2023-03-15,28.62778091430664,28.89555740862471,28.591265515706375,28.822528468674502,48857440
2023-03-16,28.493894577026367,28.579095938527544,28.360005396631387,28.530408119633737,62425580
2023-03-17,28.9564151763916,28.9564151763916,28.676468126612296,28.688638687722104,43399212
2023-03-20,28.74949836730957,28.980761325875047,28.688639987252923,28.956416488052096,28429916
2023-03-21,28.883384704589844,28.9077276827674,28.77383851691556,28.846869308698416,14367480
2023-03-22,29.43111228942871,29.43111228942871,29.07813257887447,29.07813257887447,56968508
2023-03-23,29.662372589111328,29.77191878210124,29.321565306337632,29.37025312230546,62131916
2023-03-24,29.747575759887695,29.771920597981612,29.58934545577956,29.698889798200636,53829576
2023-03-27,29.564998626708984,29.67454481900335,29.504140250073313,29.638029421571897,42578380
2023-03-28,29.309396743774414,29.491971887289722,29.260708924486757,29.443284068002068,38965956
2023-03-29,29.358081817626953,29.467628014772224,29.24853747773203,29.37025423639321,12297708
2023-03-30,29.504140853881836,29.62585760964414,29.394596516595886,29.552828670536936,45522456
2023-03-31,29.601516723632812,29.784091870189656,29.552830760784495,29.62585970505697,59806560
2023-04-06,29.455453872680664,29.455453872680664,29.260706327316566,29.418938475768616,30005676
2023-04-07,29.455453872680664,29.564998206166575,29.40676791496476,29.516312248450667,17655436
2023-04-10,29.455453872680664,29.613686021132715,29.431110893822712,29.516312248450667,15124112
2023-04-11,29.4189395904541,29.491970387045342,29.309395252817552,29.45545498874972,23765992
2023-04-12,29.345911026000977,29.418939966274838,29.2485372483855,29.418939966274838,11568680
2023-04-13,29.09030532836914,29.248537486124146,29.09030532836914,29.224194505834998,26200016
2023-04-14,29.370254516601562,29.431112896512776,29.175506957985537,29.212022357382335,12363216
2023-04-17,29.297224044799805,29.33373944460416,29.16333672185101,29.297224044799805,22756672
2023-04-18,29.199848175048828,29.309394366623465,29.15116221696027,29.2972219484762,19338552
2023-04-19,28.98076057434082,29.22419408825464,28.919902195862363,29.212021669658824,31139140
2023-04-20,28.944244384765625,29.06596113839605,28.8225276311352,28.932071966502473,25631852
2023-04-21,28.8712158203125,29.102478784428133,28.8468728391557,29.07813394602092,19224952
2023-04-24,28.76167106628418,28.846872427743047,28.652124866765305,28.676469704825312,26235392
2023-04-25,28.38434600830078,28.79818407672962,28.372175447530957,28.79818407672962,74111004
2023-04-26,28.262630462646484,28.384347219037945,28.1530861247943,28.372176657748984,51812420
2023-04-27,28.2382869720459,28.396519123942763,28.116570217856044,28.250459390364995,37843400
2023-04-28,28.57909393310547,28.615609330400908,28.445204762105618,28.445204762105618,22563740
2023-05-02,28.652122497558594,28.725153291199025,28.50606276752797,28.591264121941645,20658196
2023-05-03,28.530406951904297,28.566922350267504,28.433035032602824,28.566922350267504,16713728
2023-05-04,28.603439331054688,28.603439331054688,28.408691767177128,28.481722567943816,14828800
2023-05-05,28.676469802856445,28.737328183713736,28.579096022034697,28.652124964713213,8875004
2023-05-08,28.859045028686523,28.944246390682462,28.81035720950999,28.84687260957979,24044836
